,Unnamed: 0,actual,SVM Preds,LGB Preds,XGB Preds,CB Preds,MNB_BOW,MNB_TF-IDF
7092,23085,OR,OR,OR,OR,OR,OR,OR
7093,24293,OR,OR,OR,OR,OR,CG,CG
7094,13634,OR,OR,OR,OR,OR,CG,CG
7095,28169,CG,CG,CG,CG,CG,CG,CG
7096,1456,OR,OR,OR,OR,OR,OR,OR
7097,22840,CG,CG,CG,CG,CG,CG,CG
7098,30692,OR,OR,OR,OR,OR,OR,OR
7099,29599,CG,CG,CG,CG,CG,CG,CG
7100,39557,OR,OR,OR,OR,OR,OR,OR
7101,28665,OR,OR,OR,OR,OR,OR,OR
7102,8388,CG,CG,CG,CG,CG,CG,CG
7103,30543,CG,CG,CG,CG,CG,CG,CG
7104,16435,CG,CG,CG,CG,CG,CG,CG
7105,39889,CG,CG,CG,CG,CG,CG,CG
7106,18872,OR,OR,OR,OR,OR,OR,OR
7107,10580,CG,CG,CG,OR,OR,CG,CG
7108,33253,CG,CG,CG,CG,CG,CG,CG
7109,33916,OR,OR,OR,OR,OR,OR,OR
7110,39727,OR,OR,OR,OR,OR,OR,OR
7111,8475,OR,OR,OR,OR,OR,CG,OR
7112,12843,CG,CG,CG,OR,CG,CG,CG
7113,7981,OR,OR,OR,OR,OR,OR,OR
7114,8358,OR,CG,CG,OR,OR,CG,CG
7115,27686,CG,CG,CG,CG,CG,CG,CG
7116,36280,CG,CG,CG,CG,CG,CG,CG
7117,39722,CG,CG,CG,CG,CG,CG,CG
7118,28860,CG,CG,CG,CG,CG,CG,CG
7119,31992,CG,CG,CG,CG,CG,CG,CG
7120,10863,OR,OR,OR,OR,OR,OR,OR
7121,19002,CG,CG,CG,CG,CG,CG,CG
7122,241,CG,CG,CG,CG,CG,CG,CG
7123,4170,CG,CG,CG,CG,CG,CG,CG
7124,14356,CG,CG,CG,CG,CG,CG,CG
7125,23441,OR,OR,OR,OR,OR,OR,OR
7126,35068,CG,CG,CG,CG,CG,CG,CG
7127,32719,OR,OR,OR,OR,OR,OR,OR
7128,31894,OR,OR,OR,OR,OR,OR,OR
7129,25880,CG,CG,CG,CG,CG,CG,CG
7130,19235,OR,OR,OR,OR,OR,OR,OR
7131,38830,OR,OR,OR,OR,OR,OR,OR
7132,7336,OR,OR,OR,OR,OR,OR,OR
7133,29540,OR,OR,OR,OR,OR,OR,OR
7134,23719,OR,OR,OR,OR,OR,CG,CG
7135,37195,OR,OR,OR,OR,OR,OR,CG
7136,38093,OR,OR,OR,OR,OR,OR,OR
7137,2946,OR,OR,OR,OR,OR,OR,OR
7138,5551,OR,OR,OR,OR,OR,OR,OR
7139,31041,CG,OR,OR,OR,OR,CG,CG
7140,2638,OR,OR,OR,OR,OR,OR,OR
7141,10545,OR,OR,OR,OR,OR,OR,OR
7142,12286,CG,CG,CG,CG,CG,CG,CG
7143,23686,CG,CG,CG,CG,CG,CG,CG
7144,28447,OR,OR,OR,OR,OR,OR,OR
7145,31839,OR,OR,OR,OR,OR,OR,OR
7146,34655,OR,CG,CG,OR,OR,CG,CG
7147,3882,CG,CG,CG,CG,CG,CG,CG
7148,28139,OR,OR,OR,OR,OR,OR,OR
7149,32614,CG,CG,CG,CG,CG,CG,CG
7150,28593,OR,OR,OR,OR,OR,CG,OR
7151,38080,OR,CG,CG,OR,CG,CG,OR
7152,8087,CG,CG,CG,CG,CG,CG,CG
7153,27164,OR,OR,OR,OR,OR,OR,OR
7154,7579,CG,CG,CG,CG,CG,CG,CG
7155,24804,OR,OR,OR,OR,OR,OR,OR
7156,5989,CG,CG,CG,CG,CG,CG,CG
7157,17394,CG,CG,CG,CG,CG,CG,CG
7158,6400,OR,OR,OR,OR,OR,OR,OR
7159,36536,CG,CG,CG,CG,CG,CG,CG
7160,26953,OR,OR,OR,OR,OR,OR,OR
7161,11810,CG,CG,CG,CG,CG,CG,CG
7162,27668,CG,CG,CG,CG,CG,CG,CG
7163,3580,OR,OR,OR,OR,OR,OR,OR
7164,13172,CG,OR,OR,CG,CG,CG,CG
7165,15002,OR,OR,OR,OR,OR,OR,OR
7166,32052,CG,CG,CG,CG,CG,CG,CG
7167,26151,OR,OR,OR,OR,OR,OR,OR
7168,36905,OR,OR,OR,OR,OR,OR,OR
7169,22227,OR,OR,OR,OR,OR,OR,OR
7170,39007,CG,CG,CG,CG,CG,CG,CG
7171,8477,OR,OR,OR,OR,OR,CG,CG
7172,8871,OR,OR,OR,CG,CG,OR,OR
7173,22138,CG,CG,CG,CG,CG,CG,CG
7174,14180,CG,CG,CG,CG,CG,CG,CG
7175,30204,OR,OR,OR,OR,CG,OR,OR
7176,31920,OR,OR,OR,OR,OR,OR,OR
7177,16253,CG,CG,CG,CG,CG,CG,CG
7178,13214,OR,OR,OR,OR,OR,CG,OR
7179,122,CG,CG,CG,CG,CG,CG,CG
7180,1053,CG,CG,CG,CG,CG,CG,CG
7181,27189,OR,OR,OR,OR,OR,OR,OR
7182,15789,CG,CG,CG,CG,CG,CG,OR
7183,902,CG,OR,OR,OR,OR,CG,CG
7184,31626,CG,OR,OR,CG,CG,CG,CG
7185,3208,CG,CG,CG,CG,CG,CG,CG
7186,9591,OR,OR,OR,OR,OR,OR,OR
7187,38435,OR,CG,CG,CG,CG,OR,OR
7188,31437,OR,OR,OR,OR,OR,OR,OR
7189,11980,CG,CG,CG,CG,CG,CG,CG
7190,17816,OR,OR,OR,OR,OR,OR,OR
7191,30804,CG,CG,CG,CG,OR,CG,CG
7192,10876,OR,OR,OR,OR,OR,OR,OR
7193,22657,OR,OR,OR,OR,OR,OR,OR
7194,15825,OR,CG,CG,CG,CG,OR,OR
7195,6708,CG,CG,CG,CG,CG,CG,CG
7196,15320,CG,CG,CG,OR,CG,CG,CG
7197,7753,OR,OR,OR,OR,OR,OR,OR
7198,18778,OR,OR,OR,OR,OR,OR,OR
7199,16899,CG,OR,OR,OR,OR,CG,CG
7200,25696,CG,OR,OR,CG,OR,CG,OR
7201,2304,CG,CG,CG,CG,CG,CG,CG
7202,11077,OR,OR,OR,OR,OR,OR,OR
7203,2499,OR,OR,OR,OR,OR,OR,OR
7204,14458,CG,CG,CG,CG,CG,CG,CG
7205,24387,CG,CG,CG,CG,CG,CG,CG
7206,850,OR,OR,OR,CG,CG,CG,OR
7207,15999,OR,CG,CG,OR,CG,OR,OR
7208,25943,CG,CG,CG,CG,CG,OR,OR
7209,5434,OR,OR,OR,OR,OR,OR,OR
7210,29183,CG,CG,CG,CG,CG,CG,CG
7211,25691,CG,CG,CG,CG,CG,CG,CG
7212,37910,CG,OR,OR,OR,OR,CG,CG
7213,19044,OR,OR,OR,OR,OR,OR,OR
7214,21779,OR,OR,OR,OR,OR,OR,OR
7215,7901,OR,OR,OR,OR,OR,OR,OR
7216,32128,OR,OR,OR,OR,OR,OR,OR
7217,16822,OR,OR,OR,OR,OR,OR,OR
7218,3309,OR,OR,OR,OR,OR,OR,OR
7219,21898,OR,OR,OR,OR,OR,OR,OR
7220,939,OR,OR,OR,OR,OR,CG,CG
7221,1644,OR,OR,OR,OR,OR,OR,OR
7222,33414,CG,CG,CG,CG,CG,CG,CG
7223,18399,CG,CG,CG,CG,CG,CG,CG
7224,19304,CG,CG,CG,CG,CG,CG,CG
7225,12760,CG,CG,CG,CG,CG,CG,CG
7226,10354,CG,CG,CG,CG,CG,CG,CG
7227,39508,CG,CG,CG,CG,CG,CG,CG
7228,33898,OR,OR,OR,OR,OR,CG,OR
7229,2095,CG,CG,CG,CG,CG,CG,CG
7230,32422,CG,CG,CG,CG,CG,CG,CG
7231,31550,OR,OR,OR,OR,OR,OR,OR
7232,18843,OR,OR,OR,OR,OR,OR,OR
7233,36552,CG,CG,CG,CG,CG,CG,CG
7234,27776,CG,CG,CG,CG,CG,CG,CG
7235,5048,CG,OR,OR,OR,OR,CG,CG
7236,10323,OR,OR,OR,OR,OR,OR,OR
7237,1994,OR,OR,OR,OR,OR,OR,OR
7238,28897,OR,OR,OR,OR,OR,OR,OR
7239,3703,CG,CG,CG,CG,CG,CG,CG
7240,10499,CG,CG,CG,CG,CG,CG,CG
7241,13705,CG,CG,CG,CG,CG,CG,CG
7242,16095,CG,CG,CG,CG,OR,OR,OR
7243,22968,CG,CG,CG,CG,CG,CG,CG
7244,17239,CG,CG,CG,CG,CG,CG,CG
7245,212,CG,CG,CG,CG,CG,CG,CG
7246,20279,OR,OR,OR,OR,OR,OR,OR
7247,6542,OR,OR,OR,OR,OR,OR,OR
7248,1662,CG,OR,OR,OR,OR,CG,CG
7249,4772,OR,OR,OR,OR,OR,OR,OR
7250,18723,OR,OR,OR,OR,OR,OR,OR
7251,33706,CG,CG,CG,CG,CG,CG,CG
7252,3601,OR,OR,OR,OR,OR,OR,OR
7253,38442,OR,OR,OR,OR,OR,OR,OR
7254,24520,OR,OR,OR,OR,OR,OR,OR
7255,37616,CG,CG,CG,CG,CG,CG,CG
7256,20161,OR,OR,OR,OR,OR,OR,OR
7257,3493,CG,CG,CG,CG,CG,CG,CG
7258,9604,OR,OR,OR,OR,OR,CG,OR
7259,4036,CG,CG,CG,CG,CG,CG,CG
7260,24510,OR,CG,CG,CG,CG,CG,OR
7261,16900,CG,CG,CG,CG,CG,CG,CG
7262,33173,CG,OR,OR,OR,OR,CG,CG
7263,15767,OR,CG,CG,CG,OR,OR,OR
7264,6996,CG,CG,CG,CG,CG,CG,CG
7265,14171,OR,OR,OR,OR,OR,OR,OR
7266,39229,OR,CG,CG,OR,OR,CG,CG
7267,39629,OR,OR,OR,OR,OR,OR,OR
7268,28334,OR,OR,OR,OR,OR,OR,OR
7269,25641,OR,OR,OR,OR,OR,OR,OR
7270,14575,CG,OR,OR,OR,OR,CG,CG
7271,12701,CG,OR,OR,OR,OR,OR,OR
7272,15805,CG,CG,CG,CG,OR,CG,OR
7273,37509,OR,OR,OR,OR,OR,OR,OR
7274,40300,CG,CG,CG,CG,CG,CG,CG
7275,6081,OR,OR,OR,OR,OR,CG,CG
7276,26760,CG,CG,CG,CG,CG,CG,CG
7277,6573,OR,OR,OR,OR,OR,OR,OR
7278,10670,OR,OR,OR,OR,OR,OR,OR
7279,23062,CG,CG,CG,CG,CG,CG,CG
7280,39163,CG,CG,CG,CG,CG,CG,CG
7281,31134,OR,OR,OR,OR,OR,OR,OR
7282,24478,CG,CG,CG,CG,CG,CG,CG
7283,28002,OR,OR,OR,OR,OR,OR,OR
7284,20149,OR,OR,OR,OR,OR,CG,OR
7285,14190,CG,CG,CG,OR,OR,CG,CG
7286,40095,OR,OR,OR,OR,OR,OR,OR
7287,12327,OR,OR,OR,OR,OR,CG,OR
7288,19492,OR,CG,CG,CG,CG,CG,CG
7289,7563,CG,CG,CG,CG,CG,CG,CG
7290,29547,OR,OR,OR,OR,OR,OR,OR
7291,33656,OR,OR,OR,OR,OR,OR,OR
7292,39268,OR,OR,OR,OR,OR,OR,OR
7293,10542,CG,CG,CG,CG,CG,CG,CG
7294,38321,OR,OR,OR,OR,OR,OR,OR
7295,8085,CG,CG,CG,CG,CG,CG,CG
7296,1520,OR,CG,CG,CG,CG,CG,OR
7297,37293,CG,OR,OR,OR,OR,CG,OR
7298,16836,OR,OR,OR,OR,OR,OR,OR
7299,18434,CG,CG,CG,CG,CG,CG,CG
7300,1555,CG,CG,CG,CG,CG,CG,CG
7301,38521,OR,OR,OR,OR,OR,OR,OR
7302,33854,CG,OR,OR,CG,OR,CG,CG
7303,32210,CG,CG,CG,CG,CG,CG,CG
7304,37446,CG,CG,CG,CG,CG,CG,CG
7305,22593,CG,CG,CG,CG,CG,CG,CG
7306,29447,CG,OR,OR,CG,OR,CG,OR
7307,12009,CG,CG,CG,CG,CG,CG,CG
7308,26881,CG,CG,CG,CG,CG,CG,CG
7309,24122,OR,OR,OR,OR,OR,CG,OR
7310,20292,OR,OR,OR,OR,OR,OR,OR
7311,32817,CG,CG,CG,CG,CG,CG,CG
7312,31443,CG,CG,CG,CG,CG,CG,CG
7313,18878,OR,OR,OR,OR,OR,OR,OR
7314,17724,CG,CG,CG,CG,CG,CG,CG
7315,1114,OR,CG,CG,OR,OR,CG,CG
7316,21789,CG,CG,CG,CG,CG,CG,CG
7317,20050,CG,OR,OR,OR,OR,CG,CG
7318,34074,CG,CG,CG,CG,OR,OR,OR
7319,23900,CG,CG,CG,CG,CG,CG,CG
7320,34808,OR,OR,OR,OR,OR,CG,OR
7321,21570,CG,CG,CG,OR,OR,CG,CG
7322,7809,OR,OR,OR,OR,OR,OR,OR
7323,39418,OR,OR,OR,OR,OR,OR,OR
7324,37072,OR,OR,OR,CG,CG,CG,OR
7325,9658,CG,CG,CG,CG,CG,CG,CG
7326,7602,CG,CG,CG,CG,CG,CG,CG
7327,32712,OR,OR,OR,OR,OR,OR,OR
7328,12581,OR,CG,CG,CG,CG,CG,CG
7329,14597,CG,CG,CG,CG,CG,CG,CG
7330,1871,CG,CG,CG,CG,CG,CG,CG
7331,10030,OR,OR,OR,OR,OR,OR,OR
7332,10984,OR,OR,OR,OR,OR,OR,OR
7333,7335,OR,OR,OR,OR,OR,OR,OR
7334,28461,OR,OR,OR,OR,OR,OR,OR
7335,29184,CG,CG,CG,CG,CG,CG,CG
7336,3287,OR,OR,OR,OR,OR,OR,OR
7337,7908,CG,CG,CG,CG,CG,CG,CG
7338,10803,OR,OR,OR,OR,OR,OR,OR
7339,14840,OR,OR,OR,OR,OR,OR,OR
7340,3315,CG,CG,CG,CG,CG,CG,CG
7341,18194,OR,CG,CG,CG,CG,OR,OR
7342,34101,OR,OR,OR,OR,OR,OR,OR
7343,11259,CG,CG,CG,OR,OR,CG,CG
7344,34286,OR,CG,CG,OR,OR,CG,OR
7345,29502,OR,OR,OR,OR,OR,OR,OR
7346,6098,CG,CG,CG,CG,CG,CG,CG
7347,8394,OR,OR,OR,OR,OR,OR,OR
7348,6252,OR,OR,OR,OR,OR,CG,CG
7349,12532,OR,OR,OR,OR,OR,OR,CG
7350,12299,CG,CG,CG,CG,CG,CG,CG
7351,32896,CG,OR,OR,CG,CG,CG,CG
7352,35580,CG,CG,CG,CG,CG,CG,CG
7353,34603,CG,CG,CG,CG,CG,CG,CG
7354,27032,CG,CG,CG,OR,CG,OR,OR
7355,3725,OR,OR,OR,OR,OR,OR,OR
7356,13308,OR,CG,CG,OR,OR,CG,CG
7357,19524,OR,CG,CG,CG,CG,OR,OR
7358,14483,OR,OR,OR,OR,OR,OR,OR
7359,32592,OR,OR,OR,OR,OR,OR,OR
7360,37967,CG,CG,CG,CG,CG,CG,CG
7361,10421,CG,OR,OR,OR,OR,OR,OR
7362,17746,CG,CG,CG,CG,CG,CG,CG
7363,22021,OR,OR,OR,OR,OR,OR,OR
7364,38462,CG,CG,CG,CG,CG,CG,CG
7365,6810,CG,CG,CG,CG,CG,CG,CG
7366,25381,CG,OR,OR,OR,OR,CG,OR
7367,10012,CG,CG,CG,CG,CG,CG,CG
7368,12799,OR,OR,OR,OR,OR,CG,OR
7369,33977,OR,OR,OR,OR,OR,OR,OR
7370,31853,CG,CG,CG,CG,OR,CG,CG
7371,919,OR,CG,CG,OR,OR,CG,OR
7372,33084,CG,OR,OR,OR,OR,CG,OR
7373,29099,CG,CG,CG,CG,CG,CG,CG
7374,15291,CG,OR,OR,CG,CG,CG,OR
7375,39035,CG,CG,CG,CG,CG,CG,CG
7376,36805,OR,OR,OR,OR,OR,OR,OR
7377,15009,OR,OR,OR,OR,OR,OR,OR
7378,22781,CG,CG,CG,CG,CG,CG,CG
7379,33009,CG,OR,OR,OR,OR,OR,OR
7380,21358,OR,OR,OR,OR,OR,OR,OR
7381,28629,OR,CG,CG,CG,CG,OR,CG
7382,19140,CG,CG,CG,CG,CG,CG,CG
7383,4855,CG,CG,CG,CG,CG,CG,CG
7384,31268,CG,CG,CG,CG,CG,CG,CG
7385,33115,CG,CG,CG,CG,CG,CG,CG
7386,24239,OR,CG,CG,CG,CG,CG,CG
7387,19668,CG,OR,OR,CG,OR,OR,OR
7388,25706,OR,OR,OR,OR,OR,OR,OR
7389,17466,CG,CG,CG,CG,CG,CG,CG
7390,11666,CG,CG,CG,OR,OR,CG,OR
7391,28434,CG,CG,CG,CG,CG,CG,CG
7392,19067,CG,CG,CG,CG,CG,CG,CG
7393,26457,OR,CG,CG,CG,OR,OR,OR
7394,5152,OR,CG,CG,CG,CG,CG,CG
7395,10874,OR,OR,OR,OR,OR,OR,OR
7396,30051,CG,CG,CG,CG,CG,CG,CG
7397,22470,CG,OR,OR,OR,OR,CG,CG
7398,1311,OR,OR,OR,OR,OR,OR,OR
7399,20174,CG,CG,CG,CG,CG,CG,CG
7400,22715,OR,OR,OR,OR,OR,OR,OR
7401,3584,OR,OR,OR,OR,OR,OR,OR
7402,10388,OR,OR,OR,OR,OR,OR,OR
7403,9125,CG,CG,CG,OR,CG,CG,OR
7404,26994,CG,CG,CG,CG,CG,CG,CG
7405,39714,OR,OR,OR,OR,OR,OR,OR
7406,9281,CG,CG,CG,CG,CG,CG,CG
7407,7725,OR,OR,OR,OR,OR,OR,OR
7408,27994,OR,OR,OR,OR,OR,OR,OR
7409,26690,OR,OR,OR,OR,OR,OR,OR
7410,32638,CG,CG,CG,CG,CG,CG,CG
7411,3489,OR,OR,OR,OR,OR,OR,OR
7412,4335,OR,OR,OR,CG,CG,CG,OR
7413,11149,CG,CG,CG,CG,CG,CG,CG
7414,18294,CG,CG,CG,CG,CG,CG,CG
7415,19695,OR,OR,OR,OR,OR,CG,CG
7416,17964,OR,OR,OR,OR,OR,OR,OR
7417,26377,CG,CG,CG,CG,CG,CG,CG
7418,4952,CG,CG,CG,CG,CG,CG,CG
7419,28827,OR,CG,CG,CG,CG,CG,CG
7420,25878,CG,CG,CG,CG,CG,CG,CG
7421,4241,OR,OR,OR,OR,OR,OR,OR
7422,16776,CG,OR,OR,OR,OR,CG,OR
7423,20894,OR,OR,OR,OR,OR,OR,OR
7424,2965,OR,OR,OR,OR,OR,OR,OR
7425,39360,CG,CG,CG,CG,CG,CG,CG
7426,20585,CG,OR,OR,CG,CG,OR,OR
7427,21169,OR,OR,OR,OR,OR,CG,OR
7428,31102,OR,OR,OR,OR,OR,OR,OR
7429,3539,OR,OR,OR,OR,OR,OR,OR
7430,16796,CG,CG,CG,CG,CG,OR,OR
7431,36543,OR,OR,OR,OR,OR,OR,OR
7432,32146,OR,OR,OR,OR,OR,OR,OR
7433,33091,CG,OR,OR,OR,OR,CG,CG
7434,39858,OR,OR,OR,OR,OR,OR,OR
7435,29473,OR,OR,OR,OR,OR,OR,OR
7436,38495,CG,CG,CG,CG,CG,CG,CG
7437,3806,CG,CG,CG,CG,CG,CG,CG
7438,35487,OR,OR,OR,OR,OR,OR,OR
7439,12800,OR,CG,CG,OR,OR,OR,OR
7440,26464,OR,OR,OR,OR,OR,OR,OR
7441,20252,CG,CG,CG,CG,CG,CG,CG
7442,25581,OR,OR,OR,OR,OR,CG,CG
7443,10347,OR,OR,OR,OR,OR,OR,OR
7444,18362,OR,OR,OR,OR,OR,OR,OR
7445,36869,OR,OR,OR,OR,CG,CG,CG
7446,17526,OR,OR,OR,OR,OR,OR,OR
7447,15395,OR,OR,OR,OR,OR,OR,OR
7448,32041,CG,CG,CG,CG,CG,CG,CG
7449,26248,CG,CG,CG,CG,CG,CG,CG
7450,21547,OR,OR,OR,OR,OR,CG,CG
7451,29972,CG,CG,CG,CG,CG,CG,CG
7452,24223,OR,OR,OR,OR,OR,OR,CG
7453,34052,OR,OR,OR,OR,OR,OR,OR
7454,13538,OR,OR,OR,OR,OR,OR,OR
7455,1305,CG,OR,OR,OR,OR,OR,OR
7456,3470,CG,CG,CG,CG,CG,CG,CG
7457,1347,CG,CG,CG,CG,CG,CG,OR
7458,36614,CG,OR,OR,OR,OR,CG,CG
7459,1981,OR,OR,OR,OR,OR,OR,OR
7460,14264,CG,CG,CG,CG,CG,CG,CG
7461,6936,CG,CG,CG,CG,CG,CG,CG
7462,7528,OR,OR,OR,OR,OR,OR,OR
7463,23505,OR,OR,OR,OR,OR,OR,OR
7464,6746,CG,CG,CG,CG,CG,CG,CG
7465,6899,OR,OR,OR,CG,CG,OR,OR
7466,24068,CG,CG,CG,CG,CG,CG,CG
7467,38161,OR,OR,OR,OR,OR,OR,OR
7468,31258,CG,CG,CG,CG,CG,CG,OR
7469,21375,OR,CG,CG,CG,CG,OR,OR
7470,35577,OR,OR,OR,OR,OR,OR,OR
7471,23300,CG,CG,CG,CG,CG,CG,CG
7472,9194,OR,OR,OR,OR,OR,OR,OR
7473,37179,OR,OR,OR,OR,OR,CG,CG
7474,2436,CG,CG,CG,CG,CG,CG,CG
7475,24901,CG,CG,CG,CG,CG,CG,CG
7476,9403,OR,OR,OR,OR,OR,OR,OR
7477,27312,CG,CG,CG,CG,CG,CG,CG
7478,14907,CG,CG,CG,CG,CG,CG,CG
7479,22701,OR,OR,OR,OR,OR,OR,OR
7480,21891,CG,CG,CG,CG,CG,CG,CG
7481,25423,CG,CG,CG,CG,CG,CG,CG
7482,3950,CG,CG,CG,CG,CG,CG,CG
7483,11879,OR,OR,OR,OR,OR,OR,OR
7484,29073,CG,OR,OR,CG,CG,OR,OR
7485,31622,CG,CG,CG,CG,CG,CG,CG
7486,22661,OR,OR,OR,OR,OR,OR,OR
7487,7033,CG,OR,OR,OR,OR,OR,OR
7488,22549,OR,OR,OR,OR,OR,OR,OR
7489,23681,OR,OR,OR,OR,OR,OR,OR
7490,19408,CG,CG,CG,CG,CG,CG,CG
7491,7567,CG,CG,CG,CG,CG,CG,CG
7492,2075,OR,CG,CG,CG,CG,OR,OR
7493,22316,OR,OR,OR,OR,OR,OR,OR
7494,30683,CG,CG,CG,CG,CG,CG,CG
7495,24418,OR,CG,CG,CG,OR,CG,CG
7496,12079,CG,CG,CG,CG,CG,CG,CG
7497,27077,CG,CG,CG,CG,CG,CG,CG
7498,38420,OR,OR,OR,OR,OR,OR,OR
7499,14299,CG,CG,CG,CG,CG,CG,CG
7500,38657,OR,CG,CG,OR,OR,CG,CG
7501,18788,CG,CG,CG,CG,CG,CG,CG
7502,9331,CG,CG,CG,CG,CG,CG,CG
7503,15832,OR,OR,OR,OR,OR,OR,OR
7504,4463,OR,OR,OR,OR,OR,OR,CG
7505,3163,OR,OR,OR,OR,OR,OR,OR
7506,36078,CG,CG,CG,CG,CG,CG,CG
7507,27054,OR,OR,OR,OR,OR,OR,OR
7508,11895,OR,OR,OR,OR,OR,OR,OR
7509,19851,OR,CG,CG,CG,CG,CG,CG
7510,34007,CG,CG,CG,CG,CG,CG,CG
7511,30369,CG,CG,CG,CG,CG,CG,CG
7512,9398,CG,CG,CG,CG,CG,CG,CG
7513,4538,OR,OR,OR,OR,OR,OR,OR
7514,34116,OR,OR,OR,OR,OR,CG,CG
7515,5865,CG,CG,CG,CG,CG,OR,OR
7516,32095,CG,OR,OR,CG,OR,CG,CG
7517,14113,OR,OR,OR,OR,OR,CG,OR
7518,11096,CG,OR,OR,OR,OR,OR,OR
7519,538,OR,OR,OR,OR,OR,OR,OR
7520,27581,CG,CG,CG,CG,CG,CG,CG
7521,37344,OR,CG,CG,OR,OR,CG,OR
7522,2385,OR,OR,OR,OR,OR,OR,OR
7523,32501,OR,OR,OR,OR,OR,OR,OR
7524,25924,OR,OR,OR,OR,OR,OR,OR
7525,1991,OR,OR,OR,OR,OR,CG,OR
7526,3241,CG,CG,CG,CG,CG,CG,CG
7527,31241,CG,CG,CG,CG,CG,CG,OR
7528,1029,OR,OR,OR,OR,OR,OR,OR
7529,36121,OR,OR,OR,OR,OR,OR,OR
7530,27572,CG,CG,CG,OR,OR,CG,CG
7531,12732,OR,OR,OR,CG,OR,OR,OR
7532,9932,OR,OR,OR,OR,OR,OR,OR
7533,26583,CG,OR,OR,OR,OR,CG,CG
7534,26988,CG,CG,CG,CG,CG,CG,CG
7535,18191,CG,CG,CG,CG,CG,CG,CG
7536,31481,OR,OR,OR,OR,OR,OR,OR
7537,36818,CG,CG,CG,CG,CG,CG,CG
7538,36396,CG,CG,CG,CG,CG,CG,CG
7539,13610,CG,CG,CG,CG,CG,CG,CG
7540,26633,OR,OR,OR,OR,OR,OR,OR
7541,26306,CG,CG,CG,CG,CG,CG,CG
7542,10595,CG,CG,CG,CG,CG,CG,CG
7543,10752,OR,OR,OR,OR,OR,OR,OR
7544,33157,OR,CG,CG,OR,OR,OR,OR
7545,23256,CG,CG,CG,CG,CG,CG,CG
7546,7359,OR,OR,OR,OR,OR,OR,OR
7547,7448,CG,CG,CG,CG,CG,CG,CG
7548,16811,OR,OR,OR,OR,OR,OR,OR
7549,10497,CG,CG,CG,CG,CG,CG,CG
7550,239,CG,CG,CG,CG,CG,CG,CG
7551,9565,CG,CG,CG,CG,CG,CG,CG
7552,25400,OR,CG,CG,CG,CG,OR,OR
7553,36147,CG,CG,CG,CG,CG,CG,CG
7554,1918,CG,CG,CG,CG,CG,CG,CG
7555,30247,OR,OR,OR,OR,OR,OR,OR
7556,2074,OR,CG,CG,CG,CG,OR,OR
7557,31619,OR,OR,OR,OR,OR,OR,OR
7558,2799,CG,CG,CG,CG,CG,CG,CG
7559,30164,OR,CG,CG,OR,OR,OR,OR
7560,34862,CG,CG,CG,CG,CG,CG,CG
7561,31851,CG,CG,CG,CG,CG,CG,CG
7562,28874,CG,CG,CG,CG,CG,CG,CG
7563,23479,OR,OR,OR,OR,OR,OR,OR
7564,9538,CG,CG,CG,CG,CG,CG,CG
7565,2008,CG,CG,CG,CG,CG,CG,CG
7566,12058,OR,OR,OR,CG,CG,OR,OR
7567,31374,OR,OR,OR,OR,OR,OR,OR
7568,33947,CG,CG,CG,CG,CG,CG,CG
7569,35217,CG,CG,CG,CG,CG,CG,CG
7570,21278,OR,OR,OR,OR,OR,OR,OR
7571,34899,CG,CG,CG,CG,CG,CG,CG
7572,13066,CG,CG,CG,CG,CG,CG,CG
7573,32947,OR,OR,OR,OR,OR,OR,OR
7574,37839,CG,CG,CG,CG,CG,CG,CG
7575,34005,CG,OR,OR,OR,OR,OR,OR
7576,8293,OR,OR,OR,OR,OR,OR,OR
7577,2007,CG,CG,CG,CG,CG,CG,CG
7578,38797,CG,CG,CG,CG,CG,CG,CG
7579,4730,CG,CG,CG,CG,CG,CG,CG
7580,19040,OR,OR,OR,OR,CG,OR,OR
7581,5068,OR,OR,OR,OR,OR,OR,OR
7582,32534,CG,CG,CG,CG,CG,CG,CG
7583,16379,CG,CG,CG,CG,CG,CG,CG
7584,25796,CG,CG,CG,CG,CG,CG,CG
7585,19124,OR,OR,OR,OR,OR,OR,OR
7586,16719,CG,CG,CG,CG,CG,CG,CG
7587,2168,CG,CG,CG,CG,CG,CG,CG
7588,19661,CG,CG,CG,CG,CG,CG,CG
7589,5129,CG,CG,CG,CG,CG,CG,CG
7590,15336,CG,CG,CG,CG,CG,CG,CG
7591,3555,CG,CG,CG,CG,CG,CG,CG
7592,8256,CG,CG,CG,CG,CG,CG,CG
7593,3697,OR,OR,OR,OR,OR,OR,OR
7594,36731,CG,CG,CG,CG,CG,CG,CG
7595,16735,CG,OR,OR,OR,OR,OR,OR
7596,13927,OR,OR,OR,OR,OR,OR,OR
7597,28642,CG,OR,OR,CG,CG,CG,CG
7598,36133,OR,OR,OR,OR,OR,OR,OR
7599,24222,OR,CG,CG,CG,CG,OR,OR
7600,10689,OR,OR,OR,OR,OR,OR,OR
7601,4724,CG,CG,CG,CG,CG,CG,CG
7602,16606,CG,CG,CG,CG,CG,CG,CG
7603,6725,CG,CG,CG,OR,OR,CG,OR
7604,22231,OR,CG,CG,OR,OR,OR,OR
7605,14473,OR,OR,OR,OR,OR,OR,OR
7606,6603,CG,CG,CG,OR,OR,CG,CG
7607,5174,CG,CG,CG,CG,CG,OR,OR
